-21.54429,8.84082
-21.52872,8.84055
-21.51076,8.84216
-21.49326,8.84884
-21.48089,8.85615
-21.47206,8.86195
-21.4602,8.86632
-21.44979,8.86893
-21.43692,8.86858
-21.42408,8.86725
-21.41289,8.86138
-21.40111,8.85064
-21.38901,8.83659
-21.37184,8.81399
-21.35071,8.78707
-21.32209,8.75175
-21.30752,8.69268
-21.279,8.64479
-21.253,8.59332
-21.23005,8.54896
-21.20795,8.5092
-21.18168,8.47308
-21.15502,8.44302
-21.12316,8.41418
-21.08992,8.38667
-21.05113,8.35761
-21.00946,8.32938
-20.96979,8.30472
-20.93617,8.28328
-20.91071,8.26453
-20.89186,8.24799
-20.8787,8.23257
-20.85541,8.20821
-20.84507,8.19213
-20.84171,8.18112
-20.82363,8.15254
-20.82156,8.13795
-20.81353,8.12231
-20.80259,8.11368
-20.79337,8.11678
-20.78523,8.12927
-20.77887,8.14805
-20.77295,8.16247
-20.76967,8.17661
-20.77046,8.18601
-20.7671,8.19513
-20.76698,8.20812
-20.76111,8.21472
-20.74934,8.21415
-20.73426,8.2094
-20.7153,8.2034
-20.70347,8.20076
-20.69266,8.20236
-20.67829,8.20386
-20.66035,8.21119
-20.6388,8.22392
-20.61488,8.24197
-20.59096,8.26548
-20.56063,8.28899
-20.53554,8.31167
-20.51266,8.33236
-20.4919,8.3515
-20.47274,8.36712
-20.4539,8.38212
-20.42903,8.39842
-20.41358,8.40898
-20.38257,8.41907
-20.36282,8.42497
-20.33607,8.43649
-20.31027,8.44679
-20.27733,8.45889
-20.24079,8.47151
-20.19784,8.48333
-20.14454,8.49921
-20.10231,8.50322
-20.06404,8.50613
-20.0304,8.50752
-20.00186,8.50785
-19.97186,8.51313
-19.94613,8.51134
-19.91161,8.51206
-19.87115,8.51819
-19.82499,8.52922
-19.7831,8.5443
-19.74424,8.56
-19.70393,8.57426
-19.6656,8.58456
-19.62583,8.59143
-19.58786,8.58877
-19.53437,8.57825
-19.48482,8.56447
-19.4337,8.54673
-19.37084,8.52152
-19.30562,8.49421
-19.24663,8.46352
-19.19106,8.43565
-19.14837,8.41425
-19.10778,8.38979
-19.06472,8.36631
-19.02591,8.34534
-18.97463,8.32295
-18.91562,8.30099
-18.86049,8.28194
-18.80795,8.25709
-18.76004,8.23629
-18.71774,8.2126
-18.67724,8.19185
-18.63365,8.16763
-18.58203,8.14129
-18.53272,8.11113
-18.46638,8.08615
-18.40779,8.0567
-18.35772,8.02151
-18.31255,7.98914
-18.28225,7.96467
-18.24387,7.94988
-18.21144,7.93715
-18.17536,7.93201
-18.14348,7.93195
-18.11216,7.93714
-18.0892,7.94109
-18.07083,7.95212
-18.05955,7.96491
-18.04896,7.97293
-18.03318,7.97562
-18.01492,7.97654
-17.9918,7.97147
-17.96813,7.96078
-17.9478,7.95413
-17.92844,7.95157
-17.90776,7.95359
-17.88026,7.96176
-17.84629,7.98117
-17.80666,8.00262
-17.76146,8.03001
-17.71837,8.06491
-17.69459,8.10555
-17.66335,8.1401
-17.6334,8.1696
-17.61126,8.18722
-17.59069,8.19691
-17.57642,8.20212
-17.56266,8.20493
-17.5445,8.20567
-17.53744,8.21274
-17.51672,8.21265
-17.50257,8.21081
-17.4919,8.2071
-17.47254,8.1876
-17.45687,8.18191
-17.44468,8.17108
-17.4427,8.16997
-17.41894,8.16911
-17.38908,8.16704
-17.35904,8.15646
-17.32792,8.13946
-17.29926,8.12492
-17.27475,8.10654
-17.25238,8.08693
-17.23397,8.06111
-17.21606,8.03848
-17.20869,8.01824
-17.18847,7.99789
-17.1637,7.9763
-17.13738,7.96016
-17.11156,7.94453
-17.08054,7.93458
-17.05991,7.91907
-17.04191,7.90786
-17.02682,7.89725
-17.01149,7.88264
-16.99211,7.87097
-16.9683,7.86008
-16.94035,7.8424
-16.91196,7.81618
-16.87894,7.7778
-16.8385,7.7301
-16.79401,7.67468
-16.73724,7.61692
-16.69108,7.55656
-16.64137,7.50198
-16.59554,7.45211
-16.5528,7.40368
-16.50688,7.35033
-16.45111,7.29947
-16.3852,7.24313
-16.31117,7.19027
-16.23093,7.13585
-16.15331,7.07928
-16.08851,7.02788
-16.02357,6.97924
-15.95409,6.91759
-15.88977,6.85172
-15.82544,6.78203
-15.76111,6.72088
-15.71057,6.66434
-15.65128,6.60005
-15.59737,6.54521
-15.53523,6.48359
-15.48557,6.43409
-15.40858,6.37217
-15.33891,6.32024
-15.26646,6.26219
-15.19368,6.20289
-15.12693,6.1497
-15.06351,6.09376
-14.99584,6.0286
-14.92646,5.96019
-14.85704,5.88918
-14.7948,5.83116
-14.73323,5.76605
-14.66881,5.69741
-14.55383,5.60003
-14.47717,5.53995
-14.39983,5.48239
-14.31277,5.42005
-14.22787,5.36741
-14.14068,5.3088
-14.07967,5.28352
-14.00386,5.23669
-13.92873,5.17213
-13.85254,5.10516
-13.76625,5.02197
-13.69142,4.95119
-13.61631,4.87049
-13.58002,4.8145
-13.51075,4.74686
-13.49184,4.72583
-13.41405,4.65521
-13.34116,4.58787
-13.26742,4.52166
-13.2552,4.51811
-13.17865,4.4423
-13.05301,4.31742
-12.99337,4.25315
-12.93214,4.18418
-12.86129,4.10589
-12.81175,4.03871
-12.73986,3.95821
-12.72046,3.94164
-12.64686,3.86727
-12.55607,3.76196
-12.48766,3.69219
-12.41153,3.61966
-12.33882,3.5487
-12.26673,3.47907
-12.19597,3.41567
-12.13175,3.35392
-12.06919,3.28847
-12.00773,3.21975
-11.94557,3.14754
-11.88375,3.07348
-11.84939,3.01706
-11.79076,2.95205
-11.77733,2.92916
-11.71833,2.88209
-11.68604,2.85921
-11.62869,2.82597
-11.5619,2.78167
-11.50458,2.74979
-11.45309,2.72123
-11.41494,2.70631
-11.3868,2.71175
-11.35633,2.70329
-11.3913,2.7542
-11.36897,2.76307
-11.34988,2.76319
-11.42679,2.84432
-11.40352,2.83183
-11.39033,2.81783
-11.38216,2.81379
-11.36445,2.80678
-11.31394,2.77388
-11.23051,2.68701
-11.2694,2.72103
-11.27397,2.73481
-11.26329,2.73753
-11.24224,2.74012
-11.19553,2.732
-11.16867,2.75258
-11.13867,2.77414
-11.0911,2.78618
-11.05819,2.80985
-11.02326,2.82665
-10.99388,2.83868
-10.96701,2.85017
-10.95233,2.87126
-10.93187,2.89001
-10.9053,2.9082
-10.87608,2.92638
-10.84686,2.947
-10.81548,2.9691
-10.78777,2.99254
-10.75632,3.01873
-10.72925,3.0439
-10.70865,3.06504
-10.68536,3.08425
-10.66558,3.09938
-10.64521,3.11899
-10.62449,3.14255
-10.59704,3.1753
-10.56499,3.21658
-10.51758,3.26766
-10.47447,3.32525
-10.43461,3.37952
-10.39509,3.43373
-10.3567,3.48513
-10.3066,3.53208
-10.26102,3.58045
-10.21219,3.6284
-10.15884,3.67931
-10.09549,3.72641
-10.0384,3.76954
-9.97742,3.80551
-9.9281,3.84508
-9.88208,3.88444
-9.83916,3.92729
-9.79198,3.98331
-9.74925,4.04046
-9.6902,4.09673
-9.64363,4.14622
-9.59762,4.19493
-9.53446,4.25298
-9.48765,4.29412
-9.43205,4.33852
-9.37542,4.37794
-9.29168,4.43357
-9.23101,4.47593
-9.17259,4.51542
-9.11242,4.55256
-9.05852,4.58992
-8.99709,4.63752
-8.94401,4.67707
-8.86616,4.73835
-8.80718,4.7869
-8.74537,4.83593
-8.68754,4.86991
-8.63734,4.88764
-8.58929,4.89368
-8.53684,4.89497
-8.49446,4.88592
-8.43434,4.87579
-8.37808,4.8616
-8.32347,4.84524
-8.26818,4.82805
-8.20667,4.80484
-8.15597,4.78638
-8.11031,4.76259
-8.05647,4.73607
-7.99371,4.70834
-7.92991,4.67987
-7.85198,4.64427
-7.77793,4.60826
-7.70827,4.57117
-7.64106,4.53306
-7.58208,4.4898
-7.51792,4.4388
-7.46553,4.38621
-7.39763,4.31917
-7.29631,4.21577
-7.25425,4.17431
-7.14811,4.07621
-7.10902,4.0369
-7.03962,3.97201
-6.94324,3.8818
-6.90339,3.84136
-6.83037,3.7746
-6.75427,3.70388
-6.68131,3.62794
-6.62046,3.56287
-6.56056,3.49252
-6.5034,3.43764
-6.44569,3.36327
-6.38051,3.28723
-6.31603,3.21631
-6.25258,3.15343
-6.19146,3.08385
-6.12466,3.01061
-6.05782,2.93676
-5.98641,2.86435
-5.92031,2.79925
-5.84011,2.69828
-5.78835,2.62277
-5.73626,2.57082
-5.68304,2.48808
-5.63137,2.40202
-5.57734,2.31682
-5.53012,2.24254
-5.4791,2.1669
-5.42788,2.09321
-5.3785,2.03379
-5.33161,1.98219
-5.28481,1.93614
-5.22573,1.88075
-5.16494,1.82458
-5.10777,1.76902
-5.05119,1.71635
-4.99373,1.66424
-4.93496,1.59854
-4.87498,1.52954
-4.81388,1.46104
-4.73907,1.3812
-4.69552,1.35866
-4.63668,1.31133
-4.57555,1.25543
-4.51037,1.20142
-4.44079,1.15069
-4.36467,1.10074
-4.28524,1.04379
-4.21232,0.99881
-4.14583,0.95628
-4.07979,0.91275
-4.01452,0.86395
-3.94131,0.80732
-3.8754,0.75377
-3.80991,0.70153
-3.73511,0.6455
-3.67946,0.60307
-3.6173,0.55747
-3.55149,0.509
-3.4823,0.4671
-3.41096,0.42758
-3.33136,0.3894
-3.24982,0.34679
-3.17819,0.31232
-3.11316,0.27543
-3.04935,0.23316
-2.99172,0.1903
-2.92217,0.13514
-2.85771,0.0833
-2.79111,0.03061
-2.72903,-0.01714
-2.67249,-0.06182
-2.61839,-0.10512
-2.56064,-0.14731
-2.50247,-0.18689
-2.43217,-0.23237
-2.36546,-0.27916
-2.27284,-0.3592
-2.21766,-0.40294
-2.16283,-0.45093
-2.12128,-0.50972
-2.0805,-0.56061
-2.04462,-0.61318
-2.0032,-0.6662
-1.96444,-0.72013
-1.9539,-0.76637
-1.91449,-0.81727
-1.87032,-0.87194
-1.85558,-0.90544
-1.81047,-0.95017
-1.76645,-0.99183
-1.72007,-1.03566
-1.66912,-1.08426
-1.63785,-1.10791
-1.63533,-1.09073
-1.60899,-1.10984
-1.54226,-1.17564
-1.53904,-1.17144
-1.51248,-1.19394
-1.50239,-1.19481
-1.47482,-1.22022
-1.45345,-1.24469
-1.43895,-1.25238
-1.41474,-1.26911
-1.39563,-1.27289
-1.37588,-1.27279
-1.35653,-1.26846
-1.33852,-1.25772
-1.3229,-1.24588
-1.31097,-1.23345
-1.31242,-1.22112
-1.31928,-1.21678
-1.32512,-1.21267
-1.33613,-1.20393
-1.34246,-1.1996
-1.34246,-1.2033
-1.34132,-1.20726
-1.33718,-1.20658
-1.33502,-1.19858
-1.33624,-1.1913
-1.34276,-1.18527
-1.34384,-1.17587
-1.33633,-1.16635
-1.33734,-1.15972
-1.33415,-1.15194
-1.3297,-1.14597
-1.32949,-1.14065
-1.3253,-1.13302
-1.32691,-1.13539
-1.32332,-1.14266
-1.31689,-1.14766
-1.30874,-1.1443
-1.30166,-1.13907
-1.28562,-1.13946
-1.27946,-1.14036
-1.26743,-1.13365
-1.2581,-1.13192
-1.25253,-1.12594
-1.2517,-1.12277
-1.24901,-1.11969
-1.24637,-1.10981
-1.24071,-1.11133
-1.23542,-1.10685
-1.23143,-1.10783
-1.22392,-1.09987
-1.22315,-1.10561
-1.21928,-1.09522
-1.20972,-1.10408
-1.20757,-1.09908
-1.20464,-1.09291
-1.20003,-1.08862
-1.19978,-1.08037
-1.19551,-1.07539
-1.19471,-1.06869
-1.1913,-1.06591
-1.18592,-1.06473
-1.18197,-1.0606
-1.18014,-1.05282
-1.17693,-1.04808
-1.17375,-1.04431
-1.17159,-1.03776
-1.16895,-1.03105
-1.16669,-1.02375
-1.1646,-1.01718
-1.1615,-1.01038
-1.15991,-1.00177
